partida_idx,adversario,cnn_primeiro,numero_jogada,n_tracos_antes,jogada_cnn,jogada_otima,score_cnn,score_otimo,delta,cnn_jogou_otima,n_grau3_disponivel,fase,classe_delta,retrato_path
35,Minimax(p=5),1,17,16,H_0_5,H_0_3,-2,-2,0,1,2,meio,inocua,Minimax_p_5/cnn1_partida0035/jogada017_cnn_t16_d0_inocua.png
35,Minimax(p=5),1,18,17,H_0_3,H_0_3,-2,-2,0,1,1,meio,inocua,Minimax_p_5/cnn1_partida0035/jogada018_cnn_t17_d0_inocua.png
35,Minimax(p=5),1,19,18,V_7_0,V_3_4,-2,-2,0,1,0,meio,inocua,Minimax_p_5/cnn1_partida0035/jogada019_cnn_t18_d0_inocua.png
35,Minimax(p=5),1,21,20,H_4_5,V_3_4,0,0,0,1,0,meio,inocua,Minimax_p_5/cnn1_partida0035/jogada021_cnn_t20_d0_inocua.png
35,Minimax(p=5),1,26,25,H_2_1,H_2_1,6,6,0,1,1,transicao,inocua,Minimax_p_5/cnn1_partida0035/jogada026_cnn_t25_d0_inocua.png
35,Minimax(p=5),1,27,26,H_4_1,H_4_1,5,5,0,1,1,transicao,inocua,Minimax_p_5/cnn1_partida0035/jogada027_cnn_t26_d0_inocua.png
35,Minimax(p=5),1,28,27,H_6_1,H_6_1,4,4,0,1,1,transicao,inocua,Minimax_p_5/cnn1_partida0035/jogada028_cnn_t27_d0_inocua.png
35,Minimax(p=5),1,29,28,V_7_2,V_7_2,3,3,0,1,1,fim,inocua,Minimax_p_5/cnn1_partida0035/jogada029_cnn_t28_d0_inocua.png
35,Minimax(p=5),1,30,29,H_8_5,V_7_4,-2,2,4,0,1,fim,fatal,Minimax_p_5/cnn1_partida0035/jogada030_cnn_t29_d4_fatal.png
34,Minimax(p=5),1,1,0,V_5_2,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_5/cnn1_partida0034/jogada001_cnn_t00_d0_inocua.png
34,Minimax(p=5),1,3,2,V_5_0,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_5/cnn1_partida0034/jogada003_cnn_t02_d0_inocua.png
34,Minimax(p=5),1,5,4,H_0_1,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_5/cnn1_partida0034/jogada005_cnn_t04_d0_inocua.png
34,Minimax(p=5),1,7,6,V_5_6,H_0_5,0,0,0,1,0,abertura,inocua,Minimax_p_5/cnn1_partida0034/jogada007_cnn_t06_d0_inocua.png
34,Minimax(p=5),1,9,8,V_3_2,H_0_5,0,0,0,1,0,abertura,inocua,Minimax_p_5/cnn1_partida0034/jogada009_cnn_t08_d0_inocua.png
34,Minimax(p=5),1,11,10,V_7_4,V_7_6,-1,1,2,0,0,meio,moderada,Minimax_p_5/cnn1_partida0034/jogada011_cnn_t10_d2_moderada.png
34,Minimax(p=5),1,13,12,V_1_4,H_0_5,0,0,0,1,0,meio,inocua,Minimax_p_5/cnn1_partida0034/jogada013_cnn_t12_d0_inocua.png
34,Minimax(p=5),1,15,14,H_8_3,H_0_5,1,1,0,1,0,meio,inocua,Minimax_p_5/cnn1_partida0034/jogada015_cnn_t14_d0_inocua.png
34,Minimax(p=5),1,18,17,H_8_5,H_8_5,2,2,0,1,1,meio,inocua,Minimax_p_5/cnn1_partida0034/jogada018_cnn_t17_d0_inocua.png
34,Minimax(p=5),1,19,18,H_0_5,H_0_5,0,0,0,1,0,meio,inocua,Minimax_p_5/cnn1_partida0034/jogada019_cnn_t18_d0_inocua.png
34,Minimax(p=5),1,22,21,H_4_1,H_4_1,4,4,0,1,1,meio,inocua,Minimax_p_5/cnn1_partida0034/jogada022_cnn_t21_d0_inocua.png
34,Minimax(p=5),1,23,22,H_8_1,H_8_1,4,4,0,1,1,meio,inocua,Minimax_p_5/cnn1_partida0034/jogada023_cnn_t22_d0_inocua.png
34,Minimax(p=5),1,26,25,V_1_0,V_1_0,6,6,0,1,2,transicao,inocua,Minimax_p_5/cnn1_partida0034/jogada026_cnn_t25_d0_inocua.png
34,Minimax(p=5),1,27,26,H_2_3,H_2_3,5,5,0,1,1,transicao,inocua,Minimax_p_5/cnn1_partida0034/jogada027_cnn_t26_d0_inocua.png
34,Minimax(p=5),1,28,27,H_4_3,H_4_3,4,4,0,1,1,transicao,inocua,Minimax_p_5/cnn1_partida0034/jogada028_cnn_t27_d0_inocua.png
34,Minimax(p=5),1,29,28,V_5_4,V_5_4,3,3,0,1,1,fim,inocua,Minimax_p_5/cnn1_partida0034/jogada029_cnn_t28_d0_inocua.png
34,Minimax(p=5),1,30,29,V_3_6,H_4_5,-2,2,4,0,1,fim,fatal,Minimax_p_5/cnn1_partida0034/jogada030_cnn_t29_d4_fatal.png
36,Minimax(p=5),1,1,0,V_5_2,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_5/cnn1_partida0036/jogada001_cnn_t00_d0_inocua.png
36,Minimax(p=5),1,3,2,V_5_0,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_5/cnn1_partida0036/jogada003_cnn_t02_d0_inocua.png
36,Minimax(p=5),1,5,4,H_0_1,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_5/cnn1_partida0036/jogada005_cnn_t04_d0_inocua.png
36,Minimax(p=5),1,7,6,H_2_5,H_0_3,0,0,0,1,0,abertura,inocua,Minimax_p_5/cnn1_partida0036/jogada007_cnn_t06_d0_inocua.png
36,Minimax(p=5),1,9,8,H_8_3,H_0_3,0,0,0,1,0,abertura,inocua,Minimax_p_5/cnn1_partida0036/jogada009_cnn_t08_d0_inocua.png
36,Minimax(p=5),1,11,10,V_7_4,H_0_3,0,0,0,1,0,meio,inocua,Minimax_p_5/cnn1_partida0036/jogada011_cnn_t10_d0_inocua.png
36,Minimax(p=5),1,13,12,V_3_2,H_4_1,-2,0,2,0,0,meio,moderada,Minimax_p_5/cnn1_partida0036/jogada013_cnn_t12_d2_moderada.png
36,Minimax(p=5),1,15,14,V_7_0,H_0_3,1,1,0,1,0,meio,inocua,Minimax_p_5/cnn1_partida0036/jogada015_cnn_t14_d0_inocua.png
36,Minimax(p=5),1,17,16,H_6_5,V_5_6,0,0,0,1,0,meio,inocua,Minimax_p_5/cnn1_partida0036/jogada017_cnn_t16_d0_inocua.png
36,Minimax(p=5),1,21,20,H_0_5,H_0_5,4,4,0,1,2,meio,inocua,Minimax_p_5/cnn1_partida0036/jogada021_cnn_t20_d0_inocua.png
36,Minimax(p=5),1,22,21,V_1_0,V_1_0,4,4,0,1,1,meio,inocua,Minimax_p_5/cnn1_partida0036/jogada022_cnn_t21_d0_inocua.png
36,Minimax(p=5),1,25,24,H_6_3,H_6_1,7,7,0,1,2,meio,inocua,Minimax_p_5/cnn1_partida0036/jogada025_cnn_t24_d0_inocua.png
36,Minimax(p=5),1,26,25,H_6_1,H_4_3,6,6,0,1,2,transicao,inocua,Minimax_p_5/cnn1_partida0036/jogada026_cnn_t25_d0_inocua.png
36,Minimax(p=5),1,27,26,H_4_1,H_4_1,5,5,0,1,2,transicao,inocua,Minimax_p_5/cnn1_partida0036/jogada027_cnn_t26_d0_inocua.png
36,Minimax(p=5),1,28,27,V_3_0,V_3_0,4,4,0,1,2,transicao,inocua,Minimax_p_5/cnn1_partida0036/jogada028_cnn_t27_d0_inocua.png
36,Minimax(p=5),1,29,28,H_4_3,H_4_3,3,3,0,1,1,fim,inocua,Minimax_p_5/cnn1_partida0036/jogada029_cnn_t28_d0_inocua.png
36,Minimax(p=5),1,30,29,V_3_6,V_3_4,-2,2,4,0,1,fim,fatal,Minimax_p_5/cnn1_partida0036/jogada030_cnn_t29_d4_fatal.png
33,Minimax(p=5),1,1,0,V_5_2,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_5/cnn1_partida0033/jogada001_cnn_t00_d0_inocua.png
33,Minimax(p=5),1,3,2,V_5_0,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_5/cnn1_partida0033/jogada003_cnn_t02_d0_inocua.png
33,Minimax(p=5),1,5,4,V_3_6,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_5/cnn1_partida0033/jogada005_cnn_t04_d0_inocua.png
33,Minimax(p=5),1,7,6,V_5_6,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_5/cnn1_partida0033/jogada007_cnn_t06_d0_inocua.png
33,Minimax(p=5),1,9,8,H_0_1,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_5/cnn1_partida0033/jogada009_cnn_t08_d0_inocua.png
33,Minimax(p=5),1,11,10,H_6_5,V_1_0,0,0,0,1,0,meio,inocua,Minimax_p_5/cnn1_partida0033/jogada011_cnn_t10_d0_inocua.png
33,Minimax(p=5),1,13,12,H_2_1,V_1_0,-2,-1,1,0,0,meio,inocua,Minimax_p_5/cnn1_partida0033/jogada013_cnn_t12_d1_inocua.png
33,Minimax(p=5),1,15,14,V_3_0,H_0_3,0,0,0,1,0,meio,inocua,Minimax_p_5/cnn1_partida0033/jogada015_cnn_t14_d0_inocua.png
33,Minimax(p=5),1,17,16,V_1_2,H_0_3,-2,-2,0,1,0,meio,inocua,Minimax_p_5/cnn1_partida0033/jogada017_cnn_t16_d0_inocua.png
33,Minimax(p=5),1,21,20,V_7_6,V_7_6,4,4,0,1,1,meio,inocua,Minimax_p_5/cnn1_partida0033/jogada021_cnn_t20_d0_inocua.png
33,Minimax(p=5),1,24,23,V_5_4,V_3_2,8,8,0,1,2,meio,inocua,Minimax_p_5/cnn1_partida0033/jogada024_cnn_t23_d0_inocua.png
33,Minimax(p=5),1,25,24,V_3_2,V_3_2,7,7,0,1,2,meio,inocua,Minimax_p_5/cnn1_partida0033/jogada025_cnn_t24_d0_inocua.png
33,Minimax(p=5),1,26,25,H_4_1,H_4_1,6,6,0,1,2,transicao,inocua,Minimax_p_5/cnn1_partida0033/jogada026_cnn_t25_d0_inocua.png
33,Minimax(p=5),1,27,26,H_6_1,H_4_5,5,5,0,1,2,transicao,inocua,Minimax_p_5/cnn1_partida0033/jogada027_cnn_t26_d0_inocua.png
33,Minimax(p=5),1,28,27,H_8_1,H_4_5,4,4,0,1,2,transicao,inocua,Minimax_p_5/cnn1_partida0033/jogada028_cnn_t27_d0_inocua.png
33,Minimax(p=5),1,29,28,H_4_5,H_4_5,3,3,0,1,1,fim,inocua,Minimax_p_5/cnn1_partida0033/jogada029_cnn_t28_d0_inocua.png
33,Minimax(p=5),1,30,29,V_1_6,H_2_5,-2,2,4,0,1,fim,fatal,Minimax_p_5/cnn1_partida0033/jogada030_cnn_t29_d4_fatal.png
37,Minimax(p=5),1,1,0,V_5_2,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_5/cnn1_partida0037/jogada001_cnn_t00_d0_inocua.png
37,Minimax(p=5),1,3,2,V_5_0,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_5/cnn1_partida0037/jogada003_cnn_t02_d0_inocua.png
37,Minimax(p=5),1,5,4,V_3_6,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_5/cnn1_partida0037/jogada005_cnn_t04_d0_inocua.png
37,Minimax(p=5),1,7,6,V_5_6,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_5/cnn1_partida0037/jogada007_cnn_t06_d0_inocua.png
37,Minimax(p=5),1,9,8,V_1_2,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_5/cnn1_partida0037/jogada009_cnn_t08_d0_inocua.png
37,Minimax(p=5),1,11,10,H_0_1,H_0_1,0,0,0,1,0,meio,inocua,Minimax_p_5/cnn1_partida0037/jogada011_cnn_t10_d0_inocua.png
37,Minimax(p=5),1,13,12,H_0_5,V_3_0,0,1,1,0,0,meio,inocua,Minimax_p_5/cnn1_partida0037/jogada013_cnn_t12_d1_inocua.png
37,Minimax(p=5),1,15,14,V_5_4,V_5_4,2,2,0,1,0,meio,inocua,Minimax_p_5/cnn1_partida0037/jogada015_cnn_t14_d0_inocua.png
37,Minimax(p=5),1,17,16,H_4_1,H_4_1,0,0,0,1,1,meio,inocua,Minimax_p_5/cnn1_partida0037/jogada017_cnn_t16_d0_inocua.png
37,Minimax(p=5),1,18,17,V_7_0,V_7_0,-2,-2,0,1,0,meio,inocua,Minimax_p_5/cnn1_partida0037/jogada018_cnn_t17_d0_inocua.png
37,Minimax(p=5),1,21,20,V_1_0,V_1_0,4,4,0,1,1,meio,inocua,Minimax_p_5/cnn1_partida0037/jogada021_cnn_t20_d0_inocua.png
37,Minimax(p=5),1,24,23,H_4_5,V_1_4,8,8,0,1,2,meio,inocua,Minimax_p_5/cnn1_partida0037/jogada024_cnn_t23_d0_inocua.png
37,Minimax(p=5),1,25,24,H_6_5,V_1_4,7,7,0,1,2,meio,inocua,Minimax_p_5/cnn1_partida0037/jogada025_cnn_t24_d0_inocua.png
37,Minimax(p=5),1,26,25,V_7_6,V_1_4,6,6,0,1,2,transicao,inocua,Minimax_p_5/cnn1_partida0037/jogada026_cnn_t25_d0_inocua.png
37,Minimax(p=5),1,27,26,V_1_4,V_1_4,5,5,0,1,1,transicao,inocua,Minimax_p_5/cnn1_partida0037/jogada027_cnn_t26_d0_inocua.png
37,Minimax(p=5),1,28,27,H_2_3,H_2_3,4,4,0,1,1,transicao,inocua,Minimax_p_5/cnn1_partida0037/jogada028_cnn_t27_d0_inocua.png
37,Minimax(p=5),1,29,28,H_4_3,H_4_3,3,3,0,1,1,fim,inocua,Minimax_p_5/cnn1_partida0037/jogada029_cnn_t28_d0_inocua.png
37,Minimax(p=5),1,30,29,H_8_3,H_6_3,-2,2,4,0,1,fim,fatal,Minimax_p_5/cnn1_partida0037/jogada030_cnn_t29_d4_fatal.png
38,Minimax(p=5),1,1,0,V_5_2,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_5/cnn1_partida0038/jogada001_cnn_t00_d0_inocua.png
38,Minimax(p=5),1,3,2,V_5_0,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_5/cnn1_partida0038/jogada003_cnn_t02_d0_inocua.png
38,Minimax(p=5),1,5,4,V_7_6,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_5/cnn1_partida0038/jogada005_cnn_t04_d0_inocua.png
38,Minimax(p=5),1,7,6,V_3_2,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_5/cnn1_partida0038/jogada007_cnn_t06_d0_inocua.png
38,Minimax(p=5),1,9,8,H_0_1,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_5/cnn1_partida0038/jogada009_cnn_t08_d0_inocua.png
38,Minimax(p=5),1,11,10,V_3_6,H_0_3,0,0,0,1,0,meio,inocua,Minimax_p_5/cnn1_partida0038/jogada011_cnn_t10_d0_inocua.png
38,Minimax(p=5),1,13,12,V_7_2,H_0_3,0,0,0,1,0,meio,inocua,Minimax_p_5/cnn1_partida0038/jogada013_cnn_t12_d0_inocua.png
38,Minimax(p=5),1,15,14,H_2_3,V_1_2,-4,2,6,0,0,meio,fatal,Minimax_p_5/cnn1_partida0038/jogada015_cnn_t14_d6_fatal.png
38,Minimax(p=5),1,17,16,V_1_2,V_1_2,0,0,0,1,0,meio,inocua,Minimax_p_5/cnn1_partida0038/jogada017_cnn_t16_d0_inocua.png
38,Minimax(p=5),1,21,20,V_7_0,V_7_0,4,4,0,1,2,meio,inocua,Minimax_p_5/cnn1_partida0038/jogada021_cnn_t20_d0_inocua.png
38,Minimax(p=5),1,22,21,V_3_0,V_3_0,4,4,0,1,1,meio,inocua,Minimax_p_5/cnn1_partida0038/jogada022_cnn_t21_d0_inocua.png
38,Minimax(p=5),1,25,24,V_7_4,V_7_4,7,7,0,1,1,meio,inocua,Minimax_p_5/cnn1_partida0038/jogada025_cnn_t24_d0_inocua.png
38,Minimax(p=5),1,26,25,H_6_5,H_6_5,6,6,0,1,1,transicao,inocua,Minimax_p_5/cnn1_partida0038/jogada026_cnn_t25_d0_inocua.png
38,Minimax(p=5),1,27,26,V_5_4,V_5_4,5,5,0,1,1,transicao,inocua,Minimax_p_5/cnn1_partida0038/jogada027_cnn_t26_d0_inocua.png
38,Minimax(p=5),1,28,27,H_4_3,H_4_3,4,4,0,1,1,transicao,inocua,Minimax_p_5/cnn1_partida0038/jogada028_cnn_t27_d0_inocua.png
38,Minimax(p=5),1,29,28,V_3_4,V_3_4,3,3,0,1,1,fim,inocua,Minimax_p_5/cnn1_partida0038/jogada029_cnn_t28_d0_inocua.png
38,Minimax(p=5),1,30,29,H_0_5,H_2_5,-2,2,4,0,1,fim,fatal,Minimax_p_5/cnn1_partida0038/jogada030_cnn_t29_d4_fatal.png
42,Minimax(p=5),1,1,0,V_5_2,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_5/cnn1_partida0042/jogada001_cnn_t00_d0_inocua.png
42,Minimax(p=5),1,3,2,V_5_6,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_5/cnn1_partida0042/jogada003_cnn_t02_d0_inocua.png
42,Minimax(p=5),1,5,4,V_3_2,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_5/cnn1_partida0042/jogada005_cnn_t04_d0_inocua.png
42,Minimax(p=5),1,7,6,H_2_5,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_5/cnn1_partida0042/jogada007_cnn_t06_d0_inocua.png
42,Minimax(p=5),1,9,8,V_3_6,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_5/cnn1_partida0042/jogada009_cnn_t08_d0_inocua.png
42,Minimax(p=5),1,11,10,H_6_5,H_0_1,0,0,0,1,0,meio,inocua,Minimax_p_5/cnn1_partida0042/jogada011_cnn_t10_d0_inocua.png
42,Minimax(p=5),1,13,12,H_0_5,V_1_2,-2,2,4,0,0,meio,fatal,Minimax_p_5/cnn1_partida0042/jogada013_cnn_t12_d4_fatal.png
42,Minimax(p=5),1,15,14,H_0_1,H_0_1,0,0,0,1,0,meio,inocua,Minimax_p_5/cnn1_partida0042/jogada015_cnn_t14_d0_inocua.png
42,Minimax(p=5),1,17,16,V_7_4,V_1_2,-2,-2,0,1,0,meio,inocua,Minimax_p_5/cnn1_partida0042/jogada017_cnn_t16_d0_inocua.png
42,Minimax(p=5),1,21,20,H_6_1,H_6_1,0,0,0,1,1,meio,inocua,Minimax_p_5/cnn1_partida0042/jogada021_cnn_t20_d0_inocua.png
42,Minimax(p=5),1,22,21,H_8_1,H_8_1,0,0,0,1,1,meio,inocua,Minimax_p_5/cnn1_partida0042/jogada022_cnn_t21_d0_inocua.png
42,Minimax(p=5),1,23,22,V_5_4,V_3_4,0,0,0,1,0,meio,inocua,Minimax_p_5/cnn1_partida0042/jogada023_cnn_t22_d0_inocua.png
42,Minimax(p=5),1,28,27,H_2_1,H_2_1,4,4,0,1,1,transicao,inocua,Minimax_p_5/cnn1_partida0042/jogada028_cnn_t27_d0_inocua.png
42,Minimax(p=5),1,29,28,V_1_2,V_1_2,3,3,0,1,1,fim,inocua,Minimax_p_5/cnn1_partida0042/jogada029_cnn_t28_d0_inocua.png
42,Minimax(p=5),1,30,29,V_1_6,V_1_4,-2,2,4,0,1,fim,fatal,Minimax_p_5/cnn1_partida0042/jogada030_cnn_t29_d4_fatal.png
39,Minimax(p=5),1,1,0,V_5_2,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_5/cnn1_partida0039/jogada001_cnn_t00_d0_inocua.png
39,Minimax(p=5),1,3,2,V_3_6,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_5/cnn1_partida0039/jogada003_cnn_t02_d0_inocua.png
39,Minimax(p=5),1,5,4,V_5_0,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_5/cnn1_partida0039/jogada005_cnn_t04_d0_inocua.png
39,Minimax(p=5),1,7,6,H_2_5,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_5/cnn1_partida0039/jogada007_cnn_t06_d0_inocua.png
39,Minimax(p=5),1,9,8,V_5_6,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_5/cnn1_partida0039/jogada009_cnn_t08_d0_inocua.png
39,Minimax(p=5),1,11,10,H_0_1,H_0_1,0,0,0,1,0,meio,inocua,Minimax_p_5/cnn1_partida0039/jogada011_cnn_t10_d0_inocua.png
39,Minimax(p=5),1,13,12,V_3_2,H_0_3,0,0,0,1,0,meio,inocua,Minimax_p_5/cnn1_partida0039/jogada013_cnn_t12_d0_inocua.png
39,Minimax(p=5),1,15,14,V_3_0,H_4_1,-4,2,6,0,0,meio,fatal,Minimax_p_5/cnn1_partida0039/jogada015_cnn_t14_d6_fatal.png
39,Minimax(p=5),1,17,16,H_8_1,V_1_2,-6,-2,4,0,0,meio,fatal,Minimax_p_5/cnn1_partida0039/jogada017_cnn_t16_d4_fatal.png
39,Minimax(p=5),1,19,18,V_1_2,V_1_2,-8,-8,0,1,0,meio,inocua,Minimax_p_5/cnn1_partida0039/jogada019_cnn_t18_d0_inocua.png
39,Minimax(p=5),1,29,28,V_5_4,V_3_4,4,4,0,1,2,fim,inocua,Minimax_p_5/cnn1_partida0039/jogada029_cnn_t28_d0_inocua.png
39,Minimax(p=5),1,30,29,H_4_3,V_3_4,3,3,0,1,2,fim,inocua,Minimax_p_5/cnn1_partida0039/jogada030_cnn_t29_d0_inocua.png
39,Minimax(p=5),1,31,30,V_3_4,V_3_4,2,2,0,1,2,fim,inocua,Minimax_p_5/cnn1_partida0039/jogada031_cnn_t30_d0_inocua.png
43,Minimax(p=5),1,1,0,V_5_2,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_5/cnn1_partida0043/jogada001_cnn_t00_d0_inocua.png
43,Minimax(p=5),1,3,2,V_3_6,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_5/cnn1_partida0043/jogada003_cnn_t02_d0_inocua.png
43,Minimax(p=5),1,5,4,V_5_0,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_5/cnn1_partida0043/jogada005_cnn_t04_d0_inocua.png
43,Minimax(p=5),1,7,6,H_0_1,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_5/cnn1_partida0043/jogada007_cnn_t06_d0_inocua.png
43,Minimax(p=5),1,9,8,V_1_2,H_0_3,0,0,0,1,0,abertura,inocua,Minimax_p_5/cnn1_partida0043/jogada009_cnn_t08_d0_inocua.png
43,Minimax(p=5),1,11,10,V_7_4,H_0_5,0,0,0,1,0,meio,inocua,Minimax_p_5/cnn1_partida0043/jogada011_cnn_t10_d0_inocua.png
43,Minimax(p=5),1,13,12,V_3_0,H_0_5,1,1,0,1,0,meio,inocua,Minimax_p_5/cnn1_partida0043/jogada013_cnn_t12_d0_inocua.png
43,Minimax(p=5),1,15,14,H_0_5,H_4_1,-2,3,5,0,0,meio,fatal,Minimax_p_5/cnn1_partida0043/jogada015_cnn_t14_d5_fatal.png
43,Minimax(p=5),1,17,16,H_2_1,H_2_1,-4,-4,0,1,1,meio,inocua,Minimax_p_5/cnn1_partida0043/jogada017_cnn_t16_d0_inocua.png
43,Minimax(p=5),1,18,17,V_7_0,H_0_3,-6,-6,0,1,0,meio,inocua,Minimax_p_5/cnn1_partida0043/jogada018_cnn_t17_d0_inocua.png
43,Minimax(p=5),1,20,19,H_2_5,H_0_3,-8,-8,0,1,0,meio,inocua,Minimax_p_5/cnn1_partida0043/jogada020_cnn_t19_d0_inocua.png
45,Minimax(p=5),1,1,0,V_5_2,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_5/cnn1_partida0045/jogada001_cnn_t00_d0_inocua.png
45,Minimax(p=5),1,3,2,V_5_0,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_5/cnn1_partida0045/jogada003_cnn_t02_d0_inocua.png
45,Minimax(p=5),1,5,4,H_2_5,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_5/cnn1_partida0045/jogada005_cnn_t04_d0_inocua.png
45,Minimax(p=5),1,7,6,V_1_2,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_5/cnn1_partida0045/jogada007_cnn_t06_d0_inocua.png
45,Minimax(p=5),1,9,8,V_5_6,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_5/cnn1_partida0045/jogada009_cnn_t08_d0_inocua.png
45,Minimax(p=5),1,11,10,H_0_1,V_7_2,0,1,1,0,0,meio,inocua,Minimax_p_5/cnn1_partida0045/jogada011_cnn_t10_d1_inocua.png
45,Minimax(p=5),1,13,12,H_6_5,H_2_3,-2,0,2,0,0,meio,moderada,Minimax_p_5/cnn1_partida0045/jogada013_cnn_t12_d2_moderada.png
45,Minimax(p=5),1,15,14,V_3_0,H_0_3,1,1,0,1,0,meio,inocua,Minimax_p_5/cnn1_partida0045/jogada015_cnn_t14_d0_inocua.png
45,Minimax(p=5),1,17,16,V_7_4,V_7_4,2,2,0,1,0,meio,inocua,Minimax_p_5/cnn1_partida0045/jogada017_cnn_t16_d0_inocua.png
45,Minimax(p=5),1,21,20,V_5_4,H_2_3,4,4,0,1,2,meio,inocua,Minimax_p_5/cnn1_partida0045/jogada021_cnn_t20_d0_inocua.png
45,Minimax(p=5),1,22,21,H_2_3,H_2_3,4,4,0,1,2,meio,inocua,Minimax_p_5/cnn1_partida0045/jogada022_cnn_t21_d0_inocua.png
45,Minimax(p=5),1,23,22,H_4_5,V_1_4,4,4,0,1,2,meio,inocua,Minimax_p_5/cnn1_partida0045/jogada023_cnn_t22_d0_inocua.png
45,Minimax(p=5),1,24,23,V_3_6,V_3_6,3,3,0,1,2,meio,inocua,Minimax_p_5/cnn1_partida0045/jogada024_cnn_t23_d0_inocua.png
45,Minimax(p=5),1,25,24,V_1_6,V_1_6,2,2,0,1,1,meio,inocua,Minimax_p_5/cnn1_partida0045/jogada025_cnn_t24_d0_inocua.png
45,Minimax(p=5),1,28,27,H_6_1,H_6_1,4,4,0,1,1,transicao,inocua,Minimax_p_5/cnn1_partida0045/jogada028_cnn_t27_d0_inocua.png
45,Minimax(p=5),1,29,28,H_4_1,H_4_1,3,3,0,1,1,fim,inocua,Minimax_p_5/cnn1_partida0045/jogada029_cnn_t28_d0_inocua.png
45,Minimax(p=5),1,30,29,V_1_0,H_2_1,-2,2,4,0,1,fim,fatal,Minimax_p_5/cnn1_partida0045/jogada030_cnn_t29_d4_fatal.png
44,Minimax(p=5),1,1,0,V_5_2,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_5/cnn1_partida0044/jogada001_cnn_t00_d0_inocua.png
44,Minimax(p=5),1,3,2,V_5_0,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_5/cnn1_partida0044/jogada003_cnn_t02_d0_inocua.png
44,Minimax(p=5),1,5,4,V_3_6,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_5/cnn1_partida0044/jogada005_cnn_t04_d0_inocua.png
44,Minimax(p=5),1,7,6,H_0_1,H_0_1,0,0,0,1,0,abertura,inocua,Minimax_p_5/cnn1_partida0044/jogada007_cnn_t06_d0_inocua.png
44,Minimax(p=5),1,9,8,V_3_2,H_0_3,0,0,0,1,0,abertura,inocua,Minimax_p_5/cnn1_partida0044/jogada009_cnn_t08_d0_inocua.png
44,Minimax(p=5),1,11,10,H_8_3,H_0_3,0,0,0,1,0,meio,inocua,Minimax_p_5/cnn1_partida0044/jogada011_cnn_t10_d0_inocua.png
44,Minimax(p=5),1,13,12,H_2_3,H_0_3,0,0,0,1,0,meio,inocua,Minimax_p_5/cnn1_partida0044/jogada013_cnn_t12_d0_inocua.png
44,Minimax(p=5),1,15,14,V_3_0,V_1_0,0,0,0,1,0,meio,inocua,Minimax_p_5/cnn1_partida0044/jogada015_cnn_t14_d0_inocua.png
44,Minimax(p=5),1,17,16,V_5_6,V_5_6,-1,-1,0,1,2,meio,inocua,Minimax_p_5/cnn1_partida0044/jogada017_cnn_t16_d0_inocua.png
